VideoFile,Name,Timestamp,Emotion
Rev_2/23-04-2019.mp4,pablo_iglesias,1260.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1261.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1262.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1263.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1264.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1265.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1266.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1267.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1268.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1269.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1270.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1271.0,fear
Rev_2/23-04-2019.mp4,pedro_sanchez,1271.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1272.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1273.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1274.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1275.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1276.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1277.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1278.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1279.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1280.0,happy
Rev_2/23-04-2019.mp4,albert_rivera,1281.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1282.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1283.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1284.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1285.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1286.0,fear
Rev_2/23-04-2019.mp4,albert_rivera,1287.0,happy
Rev_2/23-04-2019.mp4,albert_rivera,1288.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1296.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1297.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1298.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1299.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1300.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1305.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1306.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1307.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1308.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1309.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1310.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1311.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1312.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1313.0,happy
Rev_2/23-04-2019.mp4,albert_rivera,1314.0,surprise
Rev_2/23-04-2019.mp4,albert_rivera,1315.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1316.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1317.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1317.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1318.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1318.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1321.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1323.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1324.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1325.0,happy
Rev_2/23-04-2019.mp4,pedro_sanchez,1326.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1326.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1327.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1329.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1330.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1331.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1332.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1336.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1337.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1338.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1339.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1340.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1341.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1342.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1343.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1344.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1344.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1345.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1346.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1346.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1347.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1347.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1348.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1349.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1350.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1351.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1352.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1353.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1360.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1361.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1365.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1367.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1374.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1382.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1387.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1393.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1394.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1395.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1396.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1397.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1398.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1399.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1400.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1401.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1402.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1403.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1404.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1405.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1405.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1406.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1406.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1407.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1407.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1411.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1412.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1413.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1414.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1415.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1416.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1417.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1418.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1419.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1420.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1421.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1422.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1423.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1424.0,sad
Rev_2/23-04-2019.mp4,albert_rivera,1425.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1427.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1428.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1429.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1430.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1431.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1432.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1433.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1434.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1435.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1436.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1437.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1438.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1439.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1440.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1441.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1442.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1443.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1444.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1445.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1446.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1447.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1448.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1449.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1450.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1451.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1452.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1453.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1459.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1460.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1461.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1462.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1463.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1464.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1465.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1466.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1467.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1468.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1469.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1470.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1471.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1472.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1473.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1474.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1475.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1476.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1477.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1478.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1484.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1485.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1486.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1487.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1488.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1489.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1490.0,sad
Rev_2/23-04-2019.mp4,santiago_abascal,1491.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1492.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1493.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1494.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1495.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1496.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1497.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1498.0,Unknown
Rev_2/23-04-2019.mp4,pablo_iglesias,1499.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1500.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1501.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1502.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1503.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1504.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1505.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1506.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1507.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1508.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1509.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1510.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1511.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1512.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1513.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1513.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1514.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1515.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1516.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1517.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1518.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1523.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1524.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1525.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1526.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1527.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1529.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1530.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1531.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1532.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1533.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1542.0,fear
Rev_2/23-04-2019.mp4,albert_rivera,1544.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1545.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1546.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1547.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1548.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1550.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1551.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1552.0,fear
Rev_2/23-04-2019.mp4,albert_rivera,1553.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1555.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1558.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1566.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1567.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1568.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1569.0,angry
Rev_2/23-04-2019.mp4,pedro_sanchez,1570.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1571.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1572.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1573.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1574.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1578.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1579.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1581.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1582.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1584.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1585.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1586.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1587.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1587.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1588.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1588.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1588.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1589.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1589.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1589.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1590.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1590.0,neutral
Rev_2/23-04-2019.mp4,pedro_sanchez,1591.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1591.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1591.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1592.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1593.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1594.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1595.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1596.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1597.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1599.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1600.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1606.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1607.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1608.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1609.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1610.0,fear
Rev_2/23-04-2019.mp4,pedro_sanchez,1613.0,happy
Rev_2/23-04-2019.mp4,pedro_sanchez,1614.0,happy
Rev_2/23-04-2019.mp4,pablo_casado,1616.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1617.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1618.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1619.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1621.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1622.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1623.0,surprise
Rev_2/23-04-2019.mp4,pedro_sanchez,1625.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1626.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1629.0,surprise
Rev_2/23-04-2019.mp4,pablo_casado,1630.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1631.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1632.0,angry
Rev_2/23-04-2019.mp4,pablo_casado,1633.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1634.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1635.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1636.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1636.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1637.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1637.0,fear
Rev_2/23-04-2019.mp4,Desconocido,1638.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1638.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1639.0,fear
Rev_2/23-04-2019.mp4,Desconocido,1639.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1640.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1640.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1641.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1641.0,fear
Rev_2/23-04-2019.mp4,Desconocido,1647.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1648.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1648.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1649.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1649.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1650.0,fear
Rev_2/23-04-2019.mp4,Desconocido,1650.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1651.0,angry
Rev_2/23-04-2019.mp4,Desconocido,1651.0,neutral
Rev_2/23-04-2019.mp4,albert_rivera,1652.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1652.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1653.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1653.0,angry
Rev_2/23-04-2019.mp4,albert_rivera,1654.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1654.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1660.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1660.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1661.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1661.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1662.0,sad
Rev_2/23-04-2019.mp4,Desconocido,1662.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1663.0,neutral
Rev_2/23-04-2019.mp4,Desconocido,1663.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1664.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1665.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1666.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1667.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1668.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1669.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1670.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1671.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1672.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1673.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1674.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1675.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1676.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1677.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1678.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1679.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1680.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1681.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1682.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1683.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1684.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1685.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1686.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1687.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1688.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1689.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1690.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1691.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1692.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1693.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1694.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1695.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1696.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1697.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1702.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1703.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1704.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1705.0,sad
Rev_2/23-04-2019.mp4,santiago_abascal,1706.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1707.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1712.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1713.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1714.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1715.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1716.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1717.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1718.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1718.0,fear
Rev_2/23-04-2019.mp4,pablo_casado,1719.0,neutral
Rev_2/23-04-2019.mp4,pablo_casado,1720.0,happy
Rev_2/23-04-2019.mp4,pablo_iglesias,1720.0,fear
Rev_2/23-04-2019.mp4,pablo_iglesias,1721.0,sad
Rev_2/23-04-2019.mp4,pablo_casado,1721.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1722.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1723.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1724.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1725.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1726.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1727.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1728.0,Unknown
Rev_2/23-04-2019.mp4,pablo_iglesias,1729.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1730.0,neutral
Rev_2/23-04-2019.mp4,pablo_iglesias,1731.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1732.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1733.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1734.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1735.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1736.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1737.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1738.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1739.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1740.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1741.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1742.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1743.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1744.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1745.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1746.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1747.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1748.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1749.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1750.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1751.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1752.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1753.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1754.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1755.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1756.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1757.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1758.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1759.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1766.0,sad
Rev_2/23-04-2019.mp4,pedro_sanchez,1767.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1768.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1769.0,sad
Rev_2/23-04-2019.mp4,pablo_iglesias,1770.0,angry
Rev_2/23-04-2019.mp4,pablo_iglesias,1771.0,sad
